mag_1,mag_2,mag_3,mag_4,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,avg_mag,max_mag,min_mag,range_mag,std_mag,left_right_diff,top_bottom_diff,diag1_diff,diag2_diff,strongest_sensor,rssi,label
1891.1247975741844,2317.1885982802523,3155.5772847452176,2428.3702353636277,-395,1442,1158,1083,-965,1807,1256,-1696,2346,-131,1186,-2115,2448.0652289908203,3155.5772847452176,1891.1247975741844,1264.4524871710332,455.0473981972888,150.57162433776102,-687.8170621272043,-537.2454377894433,-838.3886864649653,3,-64,scissors
1030.4241844987916,2697.9247580316246,5339.841008869084,16972.759734350806,-950,255,307,1682,-1615,1357,-703,1658,-5027,-1043,6768,-15530,6510.237421437577,16972.759734350806,1030.4241844987916,15942.335549852014,6232.902250678557,-6650.209649507278,-9292.125900344738,-15942.335549852014,-2641.91625083746,4,-63,scissors
633.6757846091327,2516.5665101483014,2829.9181966975652,940.800722788838,-316,480,-267,1357,-1893,953,337,-2318,1588,-480,-291,755,1730.240303560959,2829.9181966975652,633.6757846091327,2196.2424120884325,955.6763269712604,3.1133741847793317,-310.2383123644845,-307.1249381797053,-313.35168654926383,3,-59,empty
1520.2401126137936,1979.8242346228617,5122.757851001744,1868.868374177272,-276,1135,973,1396,-662,1238,3902,-1212,3090,-322,-181,-1832,2622.922643103918,5122.757851001744,1520.2401126137936,3602.51773838795,1453.2083671286643,1397.152677407702,-1745.78093897118,-348.6282615634784,-3142.933616378882,3,-67,scissors
4141.040690454514,1897.4746375116583,5997.60152060805,5632.179950960374,-997,1225,-3828,-281,-1293,1360,-646,92,-5962,1651,-2995,4475,4417.074199883649,5997.60152060805,1897.4746375116583,4100.126883096392,1612.383720682586,1304.493811295266,-2795.6330718011263,-1491.13926050586,-4100.126883096392,3,-62,screwdriver
621.1062711002039,2508.740122053299,2827.8205388602723,951.9863444398768,-293,482,-260,1350,-1901,926,340,-2315,1588,-477,-293,770,1727.413319113413,2827.8205388602723,621.1062711002039,2206.7142677600687,954.7997041000706,-5.899828266349914,-324.98024507332343,-330.880073339673,-319.0804168069735,3,-62,empty
16252.706143901083,1268.2022709331504,5200.777153464663,10367.53630328826,-7898,-12537,-6678,-237,98,1242,1775,-3693,-3203,6895,-7460,-2072,8272.30546789679,16252.706143901083,1268.2022709331504,14984.503872967933,5625.1341091395225,4908.872361572168,976.2974790406552,5885.1698406128235,-3932.574882531512,1,-68,magnet
926.697901152258,2755.467292493235,4025.637216640366,1320.099996212408,-888,225,140,2010,-1610,980,3231,-1845,1537,-758,-410,1000,2256.975601624567,4025.637216640366,926.697901152258,3098.9393154881086,1227.1952304631172,438.3839145434904,-831.7860096036409,-393.40209506015015,-1270.1699241471315,3,-61,Knife
1062.1854828606913,2515.2027751256956,2541.15052682835,7616.817905135976,-913,285,462,1556,-1497,1290,-1111,-2105,890,761,237,-7575,3433.8391724876783,7616.817905135976,1062.1854828606913,6554.632422275285,2488.113650436638,-3264.3423352863147,-3290.2900869889695,-6554.632422275285,-25.947751702654383,4,-63,scissors
1264.5038552728893,2658.828689479636,2436.2386993067817,20583.108365842123,-1121,400,427,1475,-1712,1401,633,-1733,1591,725,-19375,-6910,6735.669902475358,20583.108365842123,1264.5038552728893,19318.604510569232,8012.349107152509,-9770.597250371044,-9548.00726019819,-19318.604510569232,222.5899901728544,4,-62,scissors
1019.086355516548,2773.6692304598973,2673.843114320659,1360.2812209245558,-962,322,97,1990,-1671,970,1300,-2301,406,-813,-386,1020,1956.719980305415,2773.6692304598973,1019.086355516548,1754.5828749433497,777.2656680142101,-220.51049077362313,-120.68437463438477,-341.1948654080078,99.82611613923837,2,-61,Knife
4608.491510244974,3663.0668844562474,4243.661979941381,1997.547746613332,4513,520,775,1253,-3111,1473,-2143,-2587,2593,-1508,-767,1062,3628.192030313984,4608.491510244974,1997.547746613332,2610.9437636316425,1000.0009205826236,1595.7694295583883,1015.1743340732546,2610.9437636316425,-580.5950954851337,1,-63,keys
599.8891564280855,2560.2921708273843,2718.7855744799,886.7857689430971,207,517,-223,860,-2086,1210,55,-2167,1641,250,-208,825,1691.4381676696166,2718.7855744799,599.8891564280855,2118.896418051814,955.1563615191228,-64.20160443124792,-222.69500808376347,-286.8966125150116,-158.49340365251555,3,-64,usb
622.774437497237,2507.47701883786,2831.743102754909,949.6362461490188,-298,480,-262,1345,-1896,940,332,-2312,1601,-477,-306,762,1727.9077013097562,2831.743102754909,622.774437497237,2208.968665257672,955.668209032002,-1.2978623673661789,-325.5639462844156,-326.86180865178187,-324.2660839170494,3,-61,empty
461.8950097154114,2548.6822085148237,2718.0938173653976,868.9148404763265,147,427,-97,852,-2086,1191,47,-2161,1648,200,-218,817,1649.3964690179898,2718.0938173653976,461.8950097154114,2256.198807649986,996.260527166959,-118.80411095517049,-288.21571980574436,-407.0198307609151,-169.41160885057388,3,-64,usb
544.6989994483191,2545.984092644728,2309.6055940354836,898.1865062446664,152,512,-107,845,-2061,1233,-33,-1967,1210,143,-131,877,1574.6187980932996,2545.984092644728,544.6989994483191,2001.285093196409,866.3214707550617,-294.9330027027959,-58.55450409355126,-353.48750679634725,236.37849860924464,2,-64,usb
470.94267167034246,2530.0976265749114,2600.329594493744,910.3345538866466,71,415,-211,847,-2056,1207,33,-2095,1540,220,-222,855,1627.9261116564112,2600.329594493744,470.94267167034246,2129.3869228234016,950.3986400386092,-184.57995714873573,-254.8119250675684,-439.39188221630417,-70.23196791883265,3,-65,usb
10511.872525863317,1071.2600057875773,6714.600881660801,5078.068727380519,-592,-8870,-5610,-22,-825,683,1246,-6018,-2705,2921,-3746,-1795,5843.950535173053,10511.872525863317,1071.2600057875773,9440.612520075738,3387.944715081783,5538.57233717801,-104.76853869521436,5433.803798482796,-5643.340875873224,1,-74,magnet
5596.462632770811,4024.726947259901,5402.187890105267,13454.026683487737,3540,2705,3387,923,-3827,837,-1897,-2495,4400,-788,3851,12867,7119.351038405928,13454.026683487737,4024.726947259901,9429.299736227833,3707.177233684468,-3240.0515539357793,-4617.512496781145,-7857.564050716924,-1377.460942845366,4,-61,screwdriver
630.9532470793696,2514.020087429693,2832.6708245046757,922.1979180197708,-317,467,-282,1352,-1908,923,322,-2318,1596,-467,-286,742,1724.9605192583772,2832.6708245046757,630.9532470793696,2201.717577425306,960.587948602245,13.70303306729079,-304.947704007692,-291.2446709404013,-318.65073707498277,3,-67,empty
3025.578622346476,4582.740664711457,7678.810324522933,4687.782524819171,2001,595,2190,1342,-4288,902,-1868,-2652,6960,-1756,-237,4340,4993.72803410001,7678.810324522933,3025.578622346476,4653.2317021764575,1684.175784009394,716.9328786693904,-2379.136781142086,-1662.203902472695,-3096.0696598114764,3,-61,screwdriver
33876.54718237973,5698.727928231001,396.0467144163678,6824.42920690075,1296,8497,-32768,-3078,1190,4646,1,-396,-6,5656,2863,-2527,11698.937757981965,33876.54718237973,396.0467144163678,33480.50046796336,13032.316153886995,10874.718380832172,16177.399594646808,27052.117975478977,5302.681213814633,1,-61,magnet
4043.065173850157,3655.739323310676,2583.1047210672664,3779.349414912572,3896,442,-986,1195,-3106,1513,-1333,-2121,630,-2383,-597,2872,3515.314658285168,4043.065173850157,2583.1047210672664,1459.9604527828906,556.0956331832084,-404.45942165291217,668.1751805904969,263.7157589375852,1072.6346022434095,1,-69,keys
2162.6747328250726,2178.388854176407,2754.757339585467,4618.311163185088,-1531,1175,976,1045,-1243,1452,2008,-1668,880,1622,1155,-4167,2928.5330224430086,4618.311163185088,2162.6747328250726,2455.6364303600153,1004.3409961068083,-939.6339724754775,-1516.0024578845378,-2455.6364303600153,-576.3684854090598,4,-63,scissors
14023.544273827498,1167.1795063313955,7240.098963412033,5635.7750132523925,-4172,-11117,-7461,-492,-310,1012,1241,-6166,-3586,3638,-3746,-2120,7016.64943920583,14023.544273827498,1167.1795063313955,12856.364767496105,4617.077473607359,7230.344358827872,1157.424901747234,8387.769260575105,-6072.919457080638,1,-73,magnet
968.606215135955,2809.1778156606606,3047.311930209968,1380.8128041121288,-898,237,275,2022,-1686,980,1555,-2422,1001,-850,-400,1012,2051.477191279678,3047.311930209968,968.606215135955,2078.705715074013,892.7761946082811,-87.0362372134332,-325.17035176274044,-412.20658897617375,-238.13411454930747,3,-58,Knife
7269.38800725343,1953.4075355644557,6482.264573434195,3806.472645376557,2553,-5512,-3993,108,-1421,1336,-433,-5763,-2936,2428,-2545,-1455,4877.883190407159,7269.38800725343,1953.4075355644557,5315.980471688975,2120.9557587897193,3995.8861998733064,-532.9708379964322,3462.9153618768737,-4528.8570378697395,1,-69,magnet
624.9687992212091,2497.4076559504656,2853.028916783004,924.2710641364902,-281,480,-285,1320,-1911,918,343,-2333,1606,-457,-308,742,1724.9191090227923,2853.028916783004,624.9687992212091,2228.060117561795,964.4037366829396,28.159497958628435,-327.4617628739095,-299.30226491528106,-355.62126083253816,3,-63,empty
5405.851829267983,2006.2985819663031,4686.648909402112,1489.951005905899,-165,60,-5403,-172,-1745,975,-238,-2805,-3747,1423,-225,380,3397.187581635574,5405.851829267983,1489.951005905899,3915.900823362084,1678.508723593964,3298.1255753989462,617.7752479631381,3915.900823362084,-2680.350327435808,1,-57,screwdriver
1335.744361769871,2780.780645789955,4031.083849289171,1209.2522482923073,-1303,290,-48,2036,-1638,951,2377,-2638,1908,-671,-345,945,2339.215276285326,4031.083849289171,1209.2522482923073,2821.831600996864,1155.548523945821,688.3976584883901,-561.9055450108262,126.49211347756363,-1250.303203499216,3,-59,Knife
523.0812556381657,2547.393569906307,2455.2989634665673,923.1776643745231,135,485,-142,837,-2066,1233,205,-2008,1398,232,-108,887,1612.237863346391,2547.393569906307,523.0812556381657,2024.3123142681416,900.8793326479768,-246.0955075880488,-154.0009011483089,-400.0964087363576,92.09460643973988,2,-65,usb
15389.080999202,1547.6491850545458,8072.690629523715,3661.247055307795,-1162,-14367,-5391,-148,-733,1355,-1165,-5647,-5650,3327,-1451,-480,7167.666967272013,15389.080999202,1547.6491850545458,13841.431814147452,5298.35580593429,9126.437694181686,2601.3962497125167,11727.833943894204,-6525.041444469169,1,-73,magnet
1826.3329378839992,3488.465278600319,3345.2022360389515,847.247897607306,602,1612,-612,1253,-2841,1590,-680,-2143,2477,-23,-330,780,2376.8120875326435,3488.465278600319,847.247897607306,2641.2173809930127,1097.285993056831,417.9109988576629,561.1740414190303,979.0850402766932,143.26304256136746,2,-44,batteries
534.4464425927073,2547.7299699928953,2646.600272047141,944.8693031313908,150,507,-78,852,-2068,1220,28,-2165,1522,87,-172,925,1668.4114969410334,2646.600272047141,534.4464425927073,2112.153829454434,940.6705464055838,-155.77627924221883,-254.64658129646477,-410.4228605386835,-98.87030205424573,3,-64,usb
504.83066467876137,2521.7640650941157,2719.079623696224,870.2401967273173,197,462,-51,862,-2043,1201,68,-2167,1641,225,-198,817,1653.9786375491046,2719.079623696224,504.83066467876137,2214.2489590174628,977.5324375851716,-84.04698672322365,-281.3625453253321,-365.40953204855595,-197.31555860210847,3,-63,usb
4089.7815345076806,2898.3564308069494,4610.992301012874,1780.1353881095674,8,685,4032,1118,-1575,2161,325,-2235,4020,-1401,816,-735,3344.816413609268,4610.992301012874,1780.1353881095674,2830.8569129033067,1096.0984943197552,2011.1410083020191,298.50513809609447,2309.646146398113,-1712.635870205925,3,-47,keys
3452.1901743675708,2246.6572947381183,10185.714015227406,991.510463888304,316,745,-3356,-453,-1982,956,-1671,-2127,-9820,962,-240,-7,4219.01798705535,10185.714015227406,991.510463888304,9194.203551339102,3553.044395290245,5199.868215484277,-2739.1885050050105,2460.6797104792668,-7939.056720489288,3,-62,screwdriver
998.588003132423,2765.01663647798,3511.0374535171227,1344.956504872927,-948,295,-107,2012,-1622,983,2618,-2116,998,-798,-410,1002,2154.899649500114,3511.0374535171227,998.588003132423,2512.4494503847,1025.233754118684,199.82615764931916,-546.1946593898233,-346.36850174050414,-746.0208170391429,3,-61,Knife
1437.2884192116765,2360.210583825096,3961.025750989256,880.755357633435,438,845,-1077,532,-1967,1191,-1965,-3330,860,308,-221,795,2159.820027914866,3961.025750989256,880.755357633435,3080.2703933558214,1166.464400235956,1078.6741143712009,-522.1410527929593,556.5330615782415,-1600.8151671641604,3,-64,scissors
6851.1817958655865,2469.838456255793,3340.7289623673455,682.9670563065249,3992,-2,-5568,217,-2247,1002,-2030,-2511,-857,570,-262,270,3336.179067698813,6851.1817958655865,682.9670563065249,6168.214739559062,2244.1782968936054,3519.5526228353074,2648.6621167237545,6168.214739559062,-870.8905061115524,1,-61,screwdriver
3981.644886224787,4226.915305515359,5779.139209259455,8917.245538842137,2530,1060,2886,1086,-3981,916,-1712,-2391,4975,-3102,2292,8040,5726.236234960435,8917.245538842137,3981.644886224787,4935.60065261735,1967.0346543531316,-1691.688374436626,-3243.912278180722,-4935.60065261735,-1552.223903744096,4,-61,screwdriver
997.8822575835288,2814.8415585961493,3056.6053065451547,1398.9060011308836,-926,217,302,2033,-1688,970,1588,-2406,1016,-855,-388,1037,2067.058780963929,3056.6053065451547,997.8822575835288,2058.723048961626,884.3002861245238,-79.62999779917482,-321.39374574818,-401.0237435473549,-241.7637479490054,3,-60,Knife
2765.0853513047296,2554.4880113243826,13953.59932060542,639.9414035675454,918,622,-2533,-72,-2360,975,-7247,-2366,-11687,585,-230,120,4978.2785217005185,13953.59932060542,639.9414035675454,13313.657917037874,5247.631295201226,6762.12762850911,-4636.983680771926,2125.143947737184,-11399.111309281036,3,-62,screwdriver
1790.9634278789729,2343.6682785752764,4007.645443399403,4511.385928957974,-1037,1095,966,1436,-1286,1333,1147,-1933,3318,-2747,-1415,-3287,3163.415769702907,4511.385928957974,1790.9634278789729,2720.4225010790014,1127.5369918521376,-528.2226681274374,-2192.1998329515645,-2720.4225010790014,-1663.9771648241267,4,-66,scissors
1832.7422077313547,3497.6902378569775,3356.3934513104987,895.7103326410833,600,1620,-612,1256,-2851,1590,-648,-2153,2492,126,-361,810,2395.6340573849784,3497.6902378569775,895.7103326410833,2601.979905215894,1084.4589494753527,397.8675442718963,539.1643308183752,937.0318750902716,141.29678654647887,2,-45,batteries
2931.015694260268,3673.3701147583806,4301.3521129988885,1324.5425625475384,1753,1662,1660,1360,-2988,1648,-2395,-2426,2623,-990,-72,877,3057.570121141269,4301.3521129988885,1324.5425625475384,2976.8095504513503,1111.9356790319157,1117.2275649766189,489.24556673611096,1606.4731317127296,-627.9819982405079,3,-72,keys
3247.305498409412,2333.5957233419845,13840.458590668157,860.5097326584981,202,795,-3142,-578,-2036,983,-2325,613,-13630,832,-218,27,5070.467386269513,13840.458590668157,860.5097326584981,12979.94885800966,5134.463821547212,6946.829316538543,-4560.03355078763,2386.7957657509137,-11506.862867326172,3,-62,screwdriver
706.6781445608743,2557.788497902045,2725.573884524138,878.3490194677739,263,572,-321,857,-2083,1212,45,-2178,1638,242,-193,822,1717.0973866137078,2725.573884524138,706.6781445608743,2018.8957399632636,928.4708206962534,-1.9427441424031713,-169.7281307644962,-171.6708749068996,-167.78538662209303,3,-65,usb
1337.2707280128434,2797.352140864643,3367.2228913453296,1516.6123433494795,-1217,-50,-552,2033,-1651,983,2025,-2363,1286,-735,-492,1232,2254.6145258930737,3367.2228913453296,1337.2707280128434,2029.9521633324864,854.1996778458479,195.26456757202504,-374.6061829086616,-179.34161533663632,-569.8707504806866,3,-62,Knife
3495.112158429254,2918.869986827094,4426.941833817111,1309.434610814912,-780,847,3300,977,-1768,2107,875,-2158,3765,-445,813,-925,3037.589647472093,4426.941833817111,1309.434610814912,3117.5072230021988,1133.6049283460125,1846.8746973021791,338.8028503121627,2185.677547614342,-1508.0718469900166,3,-45,keys
2037.5092637826217,1961.8802206047137,3171.0643323653967,726.0337457721921,-1460,1230,712,15,-707,1830,2218,-1330,1835,666,288,-25,1974.121890631231,3171.0643323653967,726.0337457721921,2445.0305865932046,865.2402908617778,1260.3298148855563,51.14570312487308,1311.4755180104294,-1209.184111760683,3,-64,scissors
1233.3284234136502,2741.395629966605,5381.447853505597,1326.6412476626829,-1175,215,307,1985,-1620,975,4066,-3493,476,-817,-358,982,2670.7032886371335,5381.447853505597,1233.3284234136502,4148.119430091947,1675.2375037775384,1273.3696996449794,-1366.6825238940123,-93.3128242490327,-2640.0522235389917,3,-60,Knife
994.1901226626626,2868.9316827000257,3134.5435074345355,3576.1926681877753,-733,270,615,2137,-1720,840,1171,-2711,1051,-1648,-495,3135,2643.46449524625,3576.1926681877753,994.1901226626626,2582.0025455251125,985.149969483068,-1158.1953603953016,-1423.8071851298114,-2582.0025455251125,-265.6118247345098,4,-63,Knife
16391.38776919148,1678.837097517207,7016.430431494351,5394.175469893429,4362,-13495,-8218,-202,-851,1433,786,-5150,-4700,4273,-2750,-1810,7620.207692024116,16391.38776919148,1678.837097517207,14712.550671674271,5421.098848980388,8167.4028166375965,2829.809482660453,10997.21229929805,-5337.593333977144,1,-74,magnet
433.9827185499441,2546.6625218116355,2703.0630773254256,882.1320762788303,96,410,-105,860,-2071,1207,50,-2161,1623,212,-222,827,1641.460098491459,2703.0630773254256,433.9827185499441,2269.0803587754817,997.6187874435856,-145.87440110754824,-302.27495662133833,-448.1493577288862,-156.4005555137901,3,-64,usb
21954.84160726285,2235.9297842284764,16682.891176291956,3291.73191496513,12755,-8642,-15641,-893,-947,1818,-6456,-7571,-13391,3073,-631,-997,11041.348620687102,21954.84160726285,2235.9297842284764,19718.911823034377,8492.986688229943,16555.0355421806,2108.0741501171196,18663.10969229772,-14446.96139206348,1,-72,magnet
630.4070113823291,2511.91898754717,2834.015172859877,941.2730740863674,-308,482,-265,1342,-1903,942,337,-2323,1588,-465,-311,757,1729.4035614689358,2834.015172859877,630.4070113823291,2203.608161477548,956.744517401882,5.615061304334404,-316.4811240083727,-310.8660627040383,-322.0961853127069,3,-61,empty
3962.07799014608,3583.021350759718,3469.1467250607893,1701.5313690907965,3942,397,-33,1233,-3027,1468,-2021,-2807,267,-1316,-507,952,3178.9443587643464,3962.07799014608,1701.5313690907965,2260.5466210552836,872.2876611991828,1073.3359976781771,1187.2106233771065,2260.5466210552836,113.87462569892932,1,-74,keys
3782.2855524140423,3600.5477361090493,4951.240450634568,969.3637088317264,560,1890,3228,1360,-2890,1662,-1378,-2363,4127,-671,-80,695,3325.8593619973467,4951.240450634568,969.3637088317264,3981.876741802842,1455.9115715642222,2081.807279053918,731.1145645283987,2812.9218435823163,-1350.692714525519,3,-71,keys
526.468422604813,2565.962002836363,2620.755234660421,912.071817347735,140,500,-87,852,-2081,1236,33,-2113,1550,183,-181,875,1656.314369362333,2620.755234660421,526.468422604813,2094.286812055608,947.1079451909674,-165.4050814594318,-220.19831328349005,-385.603394742922,-54.79323182405824,3,-63,usb
10339.762521450868,635.9418212383897,6330.867634060911,10988.174552672524,-5736,-6432,-5713,-207,598,63,3275,-4898,-2316,4622,-8386,-5390,7073.686632355673,10988.174552672524,635.9418212383897,10352.232731434133,4122.705595507962,2523.256890800433,-3171.668922022088,-648.4120312216546,-5694.925812822521,4,-72,magnet
2553.326457780125,22152.96138217191,14142.318480362404,2632.0936533489835,-276,1030,-2320,-9167,-3580,-19847,9416,-9660,4246,523,-628,-2502,10370.174993415854,22152.96138217191,2553.326457780125,19599.634924391787,8277.139382415427,-4044.705048689182,3965.937853120324,-78.76719556885837,8010.642901809506,2,-67,magnet
4269.3471397861285,1818.6582966571816,6521.48242349851,1967.5075603412556,-820,995,-4070,-382,-1345,1163,-327,-1220,-6398,1906,-335,355,3644.248855070769,6521.48242349851,1818.6582966571816,4702.8241268413285,1924.4131007440656,3502.3318531431005,-1200.4922736982276,2301.839579444873,-4702.8241268413285,3,-60,screwdriver
6191.898577980747,1901.486786701396,3597.648954525719,4468.107988847181,-1242,970,-5988,-156,-1470,1196,327,-1575,-3218,3018,-1191,3072,4039.7855770137608,6191.898577980747,1901.486786701396,4290.411791279352,1547.8094978877716,1709.9763784789438,13.814210654621093,1723.7905891335658,-1696.1621678243232,1,-61,screwdriver
21950.51056353815,2569.574672976055,8140.471055166279,2137.814070493503,13412,-14217,-9991,-217,-1572,2021,-5238,-3220,-5335,2112,196,-267,8699.592590543496,21950.51056353815,2137.814070493503,19812.69649304465,8008.331615171831,12691.796437617437,7120.900055427212,19812.69649304465,-5570.896382190224,1,-74,magnet
5176.447913386167,1285.0038910446924,8010.467464511668,2649.298963877048,-88,-3755,-3562,-35,-1217,411,-161,-7608,-2502,1982,-1606,-715,4280.3045582048935,8010.467464511668,1285.0038910446924,6725.4635734669755,2566.5732775454526,4626.306261488047,-2099.157311978929,2527.1489495091187,-6725.4635734669755,3,-70,magnet
617.508704392092,2510.1384423971517,2838.848181921675,943.6540679719448,-288,482,-257,1345,-1901,937,327,-2331,1587,-475,-303,757,1727.5373491707155,2838.848181921675,617.508704392092,2221.339477529583,961.0037498471146,1.282187972335123,-327.4275515521879,-326.14536357985287,-328.70973952452323,3,-63,empty
1801.1912724638655,3397.7293888713384,3098.938043911172,1308.495701177501,673,1600,-481,1116,-2703,1730,-392,-2053,2288,-6,-315,1270,2401.5886016059694,3397.7293888713384,1308.495701177501,2089.2336876938375,870.9078244201764,96.95211316309906,395.743458123266,492.6955712863648,298.7913449601665,2,-43,batteries
4290.521879678508,4026.9833622700753,6238.100752632968,3632.229755948817,2323,600,3557,1315,-3731,753,-786,-2821,5508,-2745,-178,2372,4546.958937632592,6238.100752632968,3632.229755948817,2605.870996684151,1004.0947014515564,1434.704757046292,-776.4126333166005,658.2921237296919,-2211.1173903628924,3,-58,screwdriver
624.3172270568865,2512.0368229785167,2835.460280095632,943.5327233329008,-298,482,-262,1352,-1901,932,335,-2323,1591,-465,-298,765,1728.836763365984,2835.460280095632,624.3172270568865,2211.1430530387456,958.4732367855812,2.10398042055067,-321.31947669656483,-319.21549627601416,-323.4234571171155,3,-63,empty
525.7927348299899,2546.4261230202615,2371.65195591596,916.79932373448,125,492,-137,837,-2066,1231,166,-1976,1301,190,-111,890,1590.1675343751729,2546.4261230202615,525.7927348299899,2020.6333881902715,881.9675235626214,-282.89037800439564,-108.1162109000943,-391.0065889044902,174.77416710430134,2,-64,usb
2655.0873808596207,3652.861481085753,4963.306357661191,1154.1395062989568,1620,1060,1817,1393,-2978,1592,-2572,-2851,3145,-803,-198,805,3106.34868147638,4963.306357661191,1154.1395062989568,3809.1668513622344,1392.993671590059,1405.6963755680508,95.2514989926126,1500.947874560664,-1310.4448765754382,3,-70,keys
2172.8074005764984,2284.4857189310683,3999.0803942906673,586.850918036259,-48,1102,1872,1205,437,1891,3156,-1658,1812,13,175,-560,2260.8061079586237,3999.0803942906673,586.850918036259,3412.2294762544084,1207.4796032302086,1650.275578949919,-64.31909640967979,1585.9564825402394,-1714.594675359599,3,-65,scissors
1107.8673205758892,2772.753505092005,2656.702090939065,1277.6106605691737,-1056,335,-3,1992,-1663,977,1760,-1971,275,-756,-393,952,1953.7333942940336,2772.753505092005,1107.8673205758892,1664.886184516116,764.4590074165623,-142.89737707311247,-26.84596292017227,-169.7433399932845,116.0514141529402,2,-61,Knife
1815.5963207717732,3363.7082215911655,3042.848829633178,992.7335997134376,633,1610,-551,1145,-2662,1708,-496,-1967,2268,36,-340,932,2303.7217429273887,3363.7082215911655,992.7335997134376,2370.9746218777277,952.2127551989604,251.00166455017416,571.8610565081617,822.8627210583355,320.85939195798755,2,-45,batteries
16614.826330720403,5487.182245925499,23971.382104501194,14928.902772809528,-14527,8050,465,-4316,2688,2063,13186,-5970,-19108,9745,6963,-8912,15250.573363489157,23971.382104501194,5487.182245925499,18484.199858575696,6582.950883519874,10085.061708243284,-8399.138150332412,1685.9235579108754,-18484.199858575696,3,-56,magnet
625.9800316304028,2495.4664894564303,2838.505592737136,939.5983184318712,-301,475,-275,1335,-1898,918,337,-2323,1596,-460,-301,762,1724.88760806396,2838.505592737136,625.9800316304028,2212.525561106733,956.3229002525196,14.710408239618571,-328.32869504108703,-313.61828680146846,-343.0391032807056,3,-58,empty
616.837093566851,2506.1624049530387,2845.947469648728,915.4288612448266,-288,462,-290,1335,-1913,916,332,-2328,1603,-447,-301,740,1721.093957353361,2845.947469648728,616.837093566851,2229.1103760818773,968.259696549302,20.596648508856788,-319.1884161868327,-298.59176767797567,-339.78506469568947,3,-63,empty
5585.528175562272,2017.6818381499104,4023.875867866702,3842.7300191400386,-1250,1720,-5165,-96,-1480,1368,-213,-748,-3948,2250,-2457,1915,3867.4539751797306,5585.528175562272,2017.6818381499104,3567.8463374123617,1264.7643060533062,1874.496093069512,-131.69793664727922,1742.7981564222332,-2006.1940297167912,1,-62,screwdriver
1708.1747568676924,2782.346851131253,3732.205112262722,1178.997455467992,-1566,247,636,2046,-1627,953,2055,-2681,1587,-661,-335,917,2350.431043932415,3732.205112262722,1178.997455467992,2553.20765679473,984.9620082616271,739.5177812655847,-210.3404798658839,529.1773013997004,-949.8582611314692,3,-61,Knife
17988.114103485113,3150.9696920154597,27333.38702027248,4866.664874428894,-516,-5067,-17252,-3061,435,608,1611,-19535,-19050,3977,-697,-2717,13334.783922550489,27333.38702027248,3150.9696920154597,24182.41732825702,9912.536039727123,18651.933278656623,-5530.4840496004,13121.44922905622,-24182.41732825702,3,-73,magnet
2545.5549493185176,2793.7619798400865,3348.125893690379,1218.0960553256873,-2515,392,-31,2041,-1648,961,1793,-2557,1207,-18,-225,1197,2476.3847195436674,3348.125893690379,1218.0960553256873,2130.029838364692,782.4218624314065,940.9114039215616,386.5474900712688,1327.4588939928303,-554.3639138502926,3,-60,Knife
4451.611281322753,3770.1546387383105,4620.081168118153,2198.5467927701698,3737,2157,-1095,1357,-3211,1436,605,-2126,4057,-1370,-872,1482,3760.098470237346,4620.081168118153,2198.5467927701698,2421.5343753479833,956.0733466208366,1551.4955089662135,701.56897958637,2253.064488552583,-849.9265293798426,3,-67,keys
1787.2641103093856,2378.4484438389663,3252.5945028546057,7001.7411406021,-928,875,-1252,1197,-1352,1548,761,-2065,2395,-825,-623,-6925,3605.012049401264,7001.7411406021,1787.2641103093856,5214.4770302927145,2029.201351190092,-2170.1654856385376,-3044.3115446541774,-5214.4770302927145,-874.1460590156394,4,-66,scissors
1114.0206461282485,2312.4711890097137,5455.171583002683,5369.989664794523,-883,507,452,1837,-585,1277,-3837,-3138,2278,460,1217,-5210,3562.913270733792,5455.171583002683,1114.0206461282485,4341.150936874435,1897.817634871441,-556.6343123366528,-3699.3347063296223,-4255.969018666275,-3142.7003939929696,3,-63,scissors
3964.0996455689656,2895.846853685464,4218.043859421095,1362.1314180357194,-1081,695,3750,977,-1806,2042,843,-2123,3546,-477,777,-1012,3110.0304441778108,4218.043859421095,1362.1314180357194,2855.912441385375,1124.516956869557,1962.0826166344384,639.8856108988075,2601.968227533246,-1322.197005735631,3,-46,keys
4468.808118503188,3677.020261026583,2792.348473955212,3392.0504123612313,4286,747,-1021,1205,-3103,1562,-1547,-2200,751,-2235,91,2550,3582.556816461554,4468.808118503188,2792.348473955212,1676.459644547976,603.1348579089583,96.04295953529254,980.7147466066637,1076.7577061419563,884.671787071371,1,-71,keys
9357.812832067117,1737.686392879912,7101.586090444866,3174.6069047993956,3006,-7960,-3895,197,-1276,1163,475,-6630,-2500,1776,-2233,-1392,5342.923055047822,9357.812832067117,1737.686392879912,7620.126439187205,3037.7443075147785,5773.552812416338,409.6531148513832,6183.205927267722,-5363.899697564954,1,-71,magnet
1052.0746171256103,2779.437892812142,5138.705965513108,1269.6215971698025,-1020,155,206,2071,-1503,1085,-2841,-2737,3293,-815,-383,895,2559.9600181551655,5138.705965513108,1052.0746171256103,4086.6313483874974,1630.7048186127995,1070.860546328387,-1288.4075263725792,-217.54698004419197,-2359.268072700966,3,-61,Knife
